,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
47,9,Hard,0,(63),,,,,,,,,,63,19,0,0,0,55,4,455,5.105985037406487,11.25,5.646428571428571,5.0625,2.4448652460674745,3.375,8,9,1,0,4,DANCE ALL NIGHT,Sota Fujimori,89.11111111111104,4,0,270.0,67.5,135.0,135.0
48,6,Medium,0,(63),,,,,,,,,,63,15,0,0,0,36,0,357,4.006234413965091,7.875,4.451785714285714,3.9375,1.9552205463304202,3.9375,6,20,5,0,2,DANCE ALL NIGHT,Sota Fujimori,89.11111111111104,4,0,270.0,67.5,135.0,135.0
49,3,Easy,0,(63),,,,,,,,,,63,1,0,0,0,17,0,188,2.1097256857855378,4.5,2.3607142857142858,2.25,1.1679974443267918,1.6875,9,24,6,5,3,DANCE ALL NIGHT,Sota Fujimori,89.11111111111104,4,0,270.0,67.5,135.0,135.0
50,1,Beginner,0,(63),,,,,,,,,,63,1,0,0,0,5,0,69,0.774314214463841,2.25,0.8892857142857142,0.5625,0.5398012306984807,0.5625,7,10,6,6,1,DANCE ALL NIGHT,Sota Fujimori,89.11111111111104,4,0,270.0,67.5,135.0,135.0
51,10,Challenge,4,(35)-1-(6)-1-(8)-1-(6)-1-(4),4.0,1.0,1.0,0.0,5.0,35.0,11.8,59.0,13.046072205840346,63,39,0,0,19,32,22,614,5.177327689427796,8.533333333333333,5.179921140776512,5.333333333333333,2.0928351277662927,5.866666666666666,10,15,8,12,1,Dance With Cannibals,Wildpuppet,118.594,9,8,192.0,96.0,130.06451612903226,128.0
52,8,Hard,0,(63),,,,,,,,,,63,16,0,0,9,50,6,412,3.4740374723847753,5.333333333333333,3.479735370724491,4.266666666666667,1.5389056947665483,4.266666666666667,18,26,16,18,5,Dance With Cannibals,Wildpuppet,118.594,9,8,192.0,96.0,130.06451612903226,128.0
53,7,Medium,0,(63),,,,,,,,,,63,7,0,0,0,51,0,322,2.7151457915240234,4.266666666666667,2.717830608819729,3.2,1.3715629931318594,3.7333333333333334,2,10,0,0,8,Dance With Cannibals,Wildpuppet,118.594,9,8,192.0,96.0,130.06451612903226,128.0
54,4,Easy,0,(63),,,,,,,,,,63,11,0,0,0,4,0,190,1.6021046595949207,2.6666666666666665,1.6047430692922822,1.6,0.6704577716663236,2.1333333333333333,7,13,7,6,0,Dance With Cannibals,Wildpuppet,118.594,9,8,192.0,96.0,130.06451612903226,128.0
55,1,Beginner,0,(63),,,,,,,,,,63,5,0,0,0,10,0,68,0.5733848255392348,1.0666666666666667,0.574450344834257,0.5333333333333333,0.30776629978412506,0.5333333333333333,2,8,2,0,0,Dance With Cannibals,Wildpuppet,118.594,9,8,192.0,96.0,130.06451612903226,128.0
56,11,Challenge,10,(14)-1-(22)-1-(16)-1-(2)-1-(3)-1-(3)-1-(3)-3-(6)-1-(12),8.0,3.0,1.25,0.7071067811865476,9.0,22.0,9.0,81.0,7.22841614740048,91,24,0,0,21,63,6,872,5.74941034322344,9.599932866666668,5.749410343223444,6.599953845833334,2.418355985924822,6.599953845833334,20,33,5,1,14,Fire Starter,Rin,151.66772728750965,0,0,143.998993,143.998993,143.998993,143.998993
